IdCompra,Fecha,Fecha_Año,Fecha_Mes,Fecha_Periodo,IdProducto,Cantidad,Precio,IdProveedor,MinPrecio,MaxPrecio,MinCantidad,MaxCantidad,Calidad_Precio,Calidad_Cantidad,Compra
10807,2020-09-25,2020,9,202009,42989,3,308.56,5,232.90249999999997,364.4975,0.0,20.0,Sin errores,Sin errores,925.6800000000001
10808,2020-09-25,2020,9,202009,42990,1,237.82,2,198.23874999999998,305.45125,0.0,19.125,Sin errores,Sin errores,237.82
10809,2020-09-25,2020,9,202009,42991,3,317.69,14,227.47125000000005,360.40875000000005,0.0,24.0,Sin errores,Sin errores,953.0699999999999
10810,2020-09-25,2020,9,202009,42994,3,367.7,11,317.3625,517.5975000000001,0.0,24.5,Sin errores,Sin errores,1103.1
10811,2020-09-25,2020,9,202009,42995,4,226.11,1,211.79000000000002,300.16999999999996,0.0,15.0,Sin errores,Sin errores,904.44
10812,2020-09-25,2020,9,202009,42996,21,386.98,6,295.4075,430.0925,0.0,15.25,Sin errores,Outlier,8126.58
10813,2020-09-25,2020,9,202009,42997,10,385.02,5,259.0524999999999,398.6875000000001,0.0,21.5,Sin errores,Sin errores,3850.2
10814,2020-09-25,2020,9,202009,42998,6,389.85,4,311.70500000000004,455.55499999999995,0.0,17.5,Sin errores,Sin errores,2339.1000000000004
10815,2020-09-25,2020,9,202009,42999,3,395.55,13,333.24875,446.9412500000001,0.0,21.5,Sin errores,Sin errores,1186.65
10816,2020-09-25,2020,9,202009,43000,2,281.32,10,222.96250000000003,314.2675,0.0,16.0,Sin errores,Sin errores,562.64
10817,2020-09-25,2020,9,202009,43002,4,269.45,7,227.535,338.68500000000006,0.0,16.5,Sin errores,Sin errores,1077.8
10818,2020-09-25,2020,9,202009,43003,9,335.06,10,235.72000000000003,385.69000000000005,0.0,19.625,Sin errores,Sin errores,3015.54
10819,2020-09-25,2020,9,202009,43004,5,250.42,8,208.20749999999998,297.2325,0.0,16.5,Sin errores,Sin errores,1252.1
10820,2020-09-25,2020,9,202009,43005,10,269.97,6,230.185,362.215,0.0,21.375,Sin errores,Sin errores,2699.7000000000003
10821,2020-09-25,2020,9,202009,43006,5,401.31,11,301.50374999999997,431.00625,0.0,19.0,Sin errores,Sin errores,2006.55
10822,2020-09-25,2020,9,202009,43007,3,303.28,1,234.71,342.16999999999996,0.0,23.25,Sin errores,Sin errores,909.8399999999999
10823,2020-09-25,2020,9,202009,43008,1,285.83,8,242.44999999999996,328.43000000000006,0.0,18.0,Sin errores,Sin errores,285.83
10824,2020-09-25,2020,9,202009,43009,11,373.29,12,315.81,498.81,0.0,18.625,Sin errores,Sin errores,4106.1900000000005
10825,2020-09-25,2020,9,202009,43011,9,233.86,3,213.89750000000004,314.86249999999995,0.0,20.75,Sin errores,Sin errores,2104.7400000000002
10826,2020-09-25,2020,9,202009,43012,5,32654.0,11,277.98875,445.56125,0.0,14.625,Outlier,Sin errores,163270.0
10827,2020-09-25,2020,9,202009,43013,1,250.2,8,196.03499999999997,288.045,0.0,16.5,Sin errores,Sin errores,250.2
10828,2020-09-25,2020,9,202009,43014,3,328.3,7,260.84375,409.8162500000001,0.0,26.5,Sin errores,Sin errores,984.9000000000001
10829,2020-09-25,2020,9,202009,43017,3,227.71,6,188.13375000000002,298.94625,0.0,17.75,Sin errores,Sin errores,683.13
10830,2020-09-25,2020,9,202009,43019,5,258.97,13,240.80250000000007,344.40749999999997,0.0,18.5,Sin errores,Sin errores,1294.8500000000001
10831,2020-09-25,2020,9,202009,43020,3,443.78,10,307.53,467.19000000000005,0.0,22.5,Sin errores,Sin errores,1331.34
10832,2020-09-25,2020,9,202009,43022,1,270.56,10,234.85500000000005,376.905,0.0,18.25,Sin errores,Sin errores,270.56
10833,2020-09-25,2020,9,202009,43023,3,495.11,4,392.34999999999997,538.99,0.0,18.25,Sin errores,Sin errores,1485.33
10834,2020-09-25,2020,9,202009,43024,4,350.16,5,310.34,425.36000000000007,0.0,21.0,Sin errores,Sin errores,1400.64
10835,2020-09-25,2020,9,202009,43025,2,414.51,11,310.02250000000004,472.5775,0.0,16.5,Sin errores,Sin errores,829.02
10836,2020-09-25,2020,9,202009,43026,10,360.93,6,281.6812499999999,453.85875000000004,0.0,24.25,Sin errores,Sin errores,3609.3
10837,2020-09-25,2020,9,202009,43027,1,336.9,14,245.765,428.015,0.0,14.25,Sin errores,Sin errores,336.9
10838,2020-09-25,2020,9,202009,42754,7,839.19,6,728.8550000000002,990.5449999999998,0.0,16.125,Sin errores,Sin errores,5874.33
10839,2020-09-25,2020,9,202009,42755,1,775.98,10,545.1775,939.8125,0.0,20.0,Sin errores,Sin errores,775.98
10840,2020-09-25,2020,9,202009,42756,8,387.51,9,365.635,543.9549999999999,0.0,19.0,Sin errores,Sin errores,3100.08
10841,2020-09-25,2020,9,202009,42757,5,1300.65,12,996.4799999999998,1483.68,0.0,23.875,Sin errores,Sin errores,6503.25
10842,2020-09-25,2020,9,202009,42758,13,1326.21,12,969.6899999999994,1552.9200000000003,0.0,16.5,Sin errores,Sin errores,17240.73
10843,2020-09-25,2020,9,202009,42759,1,1154.48,14,983.8700000000001,1524.2899999999997,0.0,20.0,Sin errores,Sin errores,1154.48
10844,2020-09-25,2020,9,202009,42760,1,1004.04,11,834.8212500000002,1415.05875,0.0,16.0,Sin errores,Sin errores,1004.04
10845,2020-09-25,2020,9,202009,42762,1,1574.27,12,1172.565,1789.755,0.0,20.25,Sin errores,Sin errores,1574.27
10846,2020-09-25,2020,9,202009,42763,1,1359.41,8,1178.8374999999996,1732.5625000000005,0.0,25.75,Sin errores,Sin errores,1359.41
10847,2020-09-25,2020,9,202009,42765,5,1464.18,9,1096.495,1592.245,0.0,15.0,Sin errores,Sin errores,7320.900000000001
10848,2020-09-25,2020,9,202009,42766,9,4917.68,12,3993.15,5810.25,0.0,17.5,Sin errores,Sin errores,44259.12
10849,2020-09-25,2020,9,202009,42767,4,2490.44,6,1943.1999999999996,2962.3,0.0,21.0,Sin errores,Sin errores,9961.76
10850,2020-09-25,2020,9,202009,42768,4,1195.36,7,1063.7925,1607.7075,0.0,18.0,Sin errores,Sin errores,4781.44
10851,2020-09-25,2020,9,202009,42769,4,1885.35,12,1723.6387500000003,2675.74125,0.5,15.5,Sin errores,Sin errores,7541.4
10852,2020-09-25,2020,9,202009,42770,6,2344.93,6,1969.1649999999995,2965.315,0.0,14.0,Sin errores,Sin errores,14069.579999999998
10853,2020-09-25,2020,9,202009,42773,1,6961.34,4,4737.5075,7442.7425,0.0,21.25,Sin errores,Sin errores,6961.34
10854,2020-09-25,2020,9,202009,42775,3,2516.8,9,1666.74375,2748.29625,0.0,15.0,Sin errores,Sin errores,7550.400000000001
10855,2020-09-25,2020,9,202009,42776,6,862.49,10,773.91375,1217.03625,0.0,19.75,Sin errores,Sin errores,5174.9400000000005
10856,2020-09-25,2020,9,202009,42777,3,1737.77,3,1647.395,2018.8850000000002,0.0,19.25,Sin errores,Sin errores,5213.3099999999995
10857,2020-09-25,2020,9,202009,42778,4,2241.2,8,1544.6987500000005,2401.4612499999994,0.0,18.375,Sin errores,Sin errores,8964.8
10858,2020-09-25,2020,9,202009,42779,1,6822.64,14,5719.863749999999,8281.91625,0.0,23.5,Sin errores,Sin errores,6822.64
10859,2020-09-25,2020,9,202009,42780,1,3102.5,11,2135.21,3667.0699999999997,0.0,15.0,Sin errores,Sin errores,3102.5
10860,2020-09-25,2020,9,202009,42781,3,1524.71,13,1124.2250000000004,1815.9349999999995,0.0,22.0,Sin errores,Sin errores,4574.13
10861,2020-09-25,2020,9,202009,42784,4,1268.78,7,953.9887500000002,1494.85125,0.0,16.0,Sin errores,Sin errores,5075.12
10862,2020-09-25,2020,9,202009,42785,2,1001.85,12,846.25625,1279.97375,0.0,19.0,Sin errores,Sin errores,2003.7
10863,2020-09-25,2020,9,202009,42787,4,1071.96,9,679.5150000000001,1198.575,0.0,18.5,Sin errores,Sin errores,4287.84
10864,2020-09-25,2020,9,202009,42788,1,264.3,3,231.30499999999998,359.31500000000005,2.0,14.0,Sin errores,Outlier,264.3
10865,2020-09-25,2020,9,202009,42790,6,555.75,9,472.7700000000002,626.9099999999999,0.0,17.0,Sin errores,Sin errores,3334.5
10866,2020-09-25,2020,9,202009,42791,4,196.47,9,137.23,220.45000000000002,0.0,14.5,Sin errores,Sin errores,785.88
10867,2020-09-25,2020,9,202009,42792,6,378.1,6,282.16749999999996,408.8725,0.0,18.0,Sin errores,Sin errores,2268.6000000000004
10868,2020-09-25,2020,9,202009,42794,5,214.05,3,182.51999999999998,245.58000000000004,0.0,17.0,Sin errores,Sin errores,1070.25
10869,2020-09-25,2020,9,202009,42795,2,327.09,12,312.14,438.91999999999996,0.0,19.0,Sin errores,Sin errores,654.18
10870,2020-09-25,2020,9,202009,42796,4,296.88,11,259.08125000000007,376.05875000000003,0.0,15.0,Sin errores,Sin errores,1187.52
10871,2020-09-25,2020,9,202009,42798,3,962.09,4,899.1949999999996,1218.005,0.0,21.5,Sin errores,Sin errores,2886.27
10872,2020-09-25,2020,9,202009,42799,9,1148.11,1,843.6300000000001,1344.9299999999998,0.0,15.0,Sin errores,Sin errores,10332.99
10873,2020-09-25,2020,9,202009,42800,7,1156.84,12,874.2374999999997,1511.1225,0.0,20.5,Sin errores,Sin errores,8097.879999999999
10874,2020-09-25,2020,9,202009,42801,4,2118.5,13,1537.8575,2434.6025,0.0,20.875,Sin errores,Sin errores,8474.0
10875,2020-09-25,2020,9,202009,42851,6,89.66,11,72.43249999999999,115.8275,0.0,14.625,Sin errores,Sin errores,537.96
10876,2020-09-25,2020,9,202009,42926,5,58.98,9,42.72624999999999,65.53375,0.0,18.0,Sin errores,Sin errores,294.9
10877,2020-09-25,2020,9,202009,42927,2,59.36,3,52.355000000000004,72.96499999999999,0.0,20.125,Sin errores,Sin errores,118.72
10878,2020-09-25,2020,9,202009,42929,12,202.58,6,191.51875,253.79125,0.0,19.0,Sin errores,Sin errores,2430.96
10879,2020-09-25,2020,9,202009,42931,9,218.51,1,163.54500000000002,284.115,0.0,18.75,Sin errores,Sin errores,1966.59
10880,2020-09-25,2020,9,202009,42853,4,517.84,2,397.90125,597.58875,0.0,14.5,Sin errores,Sin errores,2071.36
10881,2020-09-25,2020,9,202009,42870,2,137.96,8,97.10499999999999,148.79500000000002,0.0,19.25,Sin errores,Sin errores,275.92
10882,2020-09-25,2020,9,202009,42901,3,151.82,2,103.19250000000001,169.3275,0.0,21.5,Sin errores,Sin errores,455.46
10883,2020-09-25,2020,9,202009,42928,7,78.6,13,67.61000000000001,103.03999999999996,0.0,16.0,Sin errores,Sin errores,550.1999999999999
10884,2020-09-25,2020,9,202009,42932,3,94.81,10,89.535,126.495,0.0,19.0,Sin errores,Sin errores,284.43
10885,2020-09-25,2020,9,202009,42973,4,94.11,9,70.58500000000001,106.13499999999999,0.0,17.5,Sin errores,Sin errores,376.44
10886,2020-09-25,2020,9,202009,42974,5,,9,110.17000000000003,180.07,0.0,14.125,Valor Nulo,Sin errores,
10887,2020-09-25,2020,9,202009,42975,5,149.82,4,124.29249999999999,180.37749999999997,0.0,23.25,Sin errores,Sin errores,749.0999999999999
10888,2020-09-25,2020,9,202009,42976,4,165.02,14,129.125,192.815,0.0,24.0,Sin errores,Sin errores,660.08
10889,2020-09-25,2020,9,202009,42977,7,77.92,2,56.285000000000004,89.61500000000001,0.0,17.375,Sin errores,Sin errores,545.44
10890,2020-09-25,2020,9,202009,42978,8,81.63,13,61.27375,96.09625,0.0,13.25,Sin errores,Sin errores,653.04
10891,2020-09-25,2020,9,202009,42980,11,86.07,11,64.8775,93.60249999999999,0.0,16.375,Sin errores,Sin errores,946.77
10892,2020-09-25,2020,9,202009,42981,6,37.65,14,27.477499999999996,44.922500000000014,0.0,16.5,Sin errores,Sin errores,225.89999999999998
10893,2020-09-25,2020,9,202009,42982,2,9.58,1,7.827500000000001,10.572499999999998,0.0,19.5,Sin errores,Sin errores,19.16
10894,2020-10-30,2020,10,202010,42832,7,508.5,7,423.275,697.745,0.0,20.125,Sin errores,Sin errores,3559.5
10895,2020-10-30,2020,10,202010,42835,8,636.59,13,509.0187500000002,653.1312499999999,0.0,18.0,Sin errores,Sin errores,5092.72
10896,2020-10-30,2020,10,202010,42836,13,516.26,10,433.74125,726.00875,0.0,19.5,Sin errores,Sin errores,6711.38
10897,2020-10-30,2020,10,202010,42837,4,334.92,12,224.71999999999997,375.08,0.0,16.5,Sin errores,Sin errores,1339.68
10898,2020-10-30,2020,10,202010,42838,3,657.6,2,544.0637499999999,774.6062500000002,0.0,23.0,Sin errores,Sin errores,1972.8000000000002
10899,2020-10-30,2020,10,202010,42840,6,215.51,8,175.88750000000005,303.01249999999993,0.0,20.0,Sin errores,Sin errores,1293.06
10900,2020-10-30,2020,10,202010,42841,9,216.17,10,198.71500000000003,297.68499999999995,0.0,15.0,Sin errores,Sin errores,1945.53
10901,2020-10-30,2020,10,202010,42843,7,462.33,1,412.9825000000001,564.7674999999999,0.0,20.375,Sin errores,Sin errores,3236.31
10902,2020-10-30,2020,10,202010,42844,8,1338.46,9,972.2962499999995,1492.2337500000003,0.0,14.5,Sin errores,Sin errores,10707.68
10903,2020-10-30,2020,10,202010,42845,9,577.24,5,452.8150000000001,701.665,0.0,23.5,Sin errores,Sin errores,5195.16
10904,2020-10-30,2020,10,202010,42847,4,2085.49,9,1497.8,2453.3599999999997,0.0,20.0,Sin errores,Sin errores,8341.96
10905,2020-10-30,2020,10,202010,42855,2,766.65,12,680.04,932.46,0.0,15.0,Sin errores,Sin errores,1533.3
10906,2020-10-30,2020,10,202010,42857,6,376.67,6,285.095,452.885,0.0,16.25,Sin errores,Sin errores,2260.02
10907,2020-10-30,2020,10,202010,42858,9,342.78,7,265.7249999999999,441.67500000000007,0.0,21.5,Sin errores,Sin errores,3085.0199999999995
10908,2020-10-30,2020,10,202010,42861,8,399.76,7,336.525,426.495,0.0,19.0,Sin errores,Sin errores,3198.08
10909,2020-10-30,2020,10,202010,42862,1,347.62,8,273.9787500000001,422.98124999999993,0.0,13.25,Sin errores,Sin errores,347.62
10910,2020-10-30,2020,10,202010,42863,4,239.53,7,201.89624999999992,345.0037500000001,0.0,16.0,Sin errores,Sin errores,958.12
10911,2020-10-30,2020,10,202010,42907,3,280.42,7,243.06999999999994,375.31000000000006,0.0,16.5,Sin errores,Sin errores,841.26
10912,2020-10-30,2020,10,202010,42908,2,1104.46,13,857.555,1164.1550000000002,0.0,15.0,Sin errores,Sin errores,2208.92
10913,2020-10-30,2020,10,202010,42909,7,1165.88,11,880.77,1263.9,0.0,14.5,Sin errores,Sin errores,8161.160000000001
10914,2020-10-30,2020,10,202010,42911,3,1081.0,5,942.745,1556.8450000000003,0.0,20.5,Sin errores,Sin errores,3243.0
10915,2020-10-30,2020,10,202010,42912,5,1247.18,13,959.2712499999998,1427.7887500000002,0.0,19.25,Sin errores,Sin errores,6235.900000000001
10916,2020-10-30,2020,10,202010,42913,4,825.56,11,783.6737499999999,1137.06625,0.0,19.625,Sin errores,Sin errores,3302.24
10917,2020-10-30,2020,10,202010,42914,13,1057.77,6,835.7887500000002,1214.2312499999998,0.0,24.0,Sin errores,Sin errores,13751.01
10918,2020-10-30,2020,10,202010,42916,4,820.92,11,768.28875,1120.57125,0.0,15.625,Sin errores,Sin errores,3283.68
10919,2020-10-30,2020,10,202010,42917,16,88020.9,3,78312.99999999999,110810.8,0.0,16.625,Sin errores,Sin errores,1408334.4
10920,2020-10-30,2020,10,202010,42918,1,601.71,12,485.10625000000005,643.60375,0.0,14.25,Sin errores,Sin errores,601.71
10921,2020-10-30,2020,10,202010,42919,8,407.83,11,351.3975,539.5725,0.0,17.0,Sin errores,Sin errores,3262.64
10922,2020-10-30,2020,10,202010,42920,4,549.54,6,435.7749999999999,663.2650000000001,0.0,17.5,Sin errores,Sin errores,2198.16
10923,2020-10-30,2020,10,202010,42923,11,514.3,8,429.14374999999995,626.4762499999999,0.0,17.625,Sin errores,Sin errores,5657.299999999999
10924,2020-10-30,2020,10,202010,42933,9,732.3,12,670.4137500000002,1019.7262499999997,0.0,19.0,Sin errores,Sin errores,6590.7
10925,2020-10-30,2020,10,202010,42934,4,1296.46,4,903.6087500000002,1564.4412499999999,0.0,21.625,Sin errores,Sin errores,5185.84
10926,2020-10-30,2020,10,202010,42935,9,1574.89,12,1338.2200000000003,2173.6,0.0,18.875,Sin errores,Sin errores,14174.01
10927,2020-10-30,2020,10,202010,42936,6,,6,1807.9762500000002,3093.0037499999994,0.0,19.875,Valor Nulo,Sin errores,
10928,2020-10-30,2020,10,202010,42937,8,1744.18,13,1251.5150000000003,2143.865,0.125,15.875,Sin errores,Sin errores,13953.44
10929,2020-10-30,2020,10,202010,42938,3,2095.52,11,1543.8624999999997,2297.2375,0.0,18.0,Sin errores,Sin errores,6286.5599999999995
10930,2020-10-30,2020,10,202010,42939,5,1798.88,4,1681.4812499999998,2411.6887500000003,0.0,14.5,Sin errores,Sin errores,8994.400000000001
10931,2020-10-30,2020,10,202010,42940,5,1404.24,13,1228.29,1765.83,0.0,20.0,Sin errores,Sin errores,7021.2
10932,2020-10-30,2020,10,202010,42941,10,2075.57,13,1723.2099999999996,2432.77,0.0,16.0,Sin errores,Sin errores,20755.7
10933,2020-10-30,2020,10,202010,42942,3,2067.68,7,1646.94,2201.52,0.0,15.0,Sin errores,Sin errores,6203.039999999999
10934,2020-10-30,2020,10,202010,42943,6,1555.07,3,1268.8999999999996,1716.4400000000005,0.0,18.5,Sin errores,Sin errores,9330.42
10935,2020-10-30,2020,10,202010,42944,15,2573.29,8,2070.0874999999996,3075.7925000000005,0.0,19.25,Sin errores,Sin errores,38599.35
10936,2020-10-30,2020,10,202010,42945,6,217593.0,6,1628.1725,2698.4975000000004,0.0,16.5,Outlier,Sin errores,1305558.0
10937,2020-10-30,2020,10,202010,42946,3,1693.43,10,1254.7575000000002,1836.5924999999997,0.0,17.25,Sin errores,Sin errores,5080.29
10938,2020-10-30,2020,10,202010,42947,11,1910.21,7,1632.6287499999999,2554.5512500000004,0.0,19.5,Sin errores,Sin errores,21012.31
10939,2020-10-30,2020,10,202010,42948,1,2069.8,11,1531.2237499999999,2468.74625,0.0,17.375,Sin errores,Sin errores,2069.8
10940,2020-10-30,2020,10,202010,42949,3,1394.95,10,1173.89,1787.3300000000002,0.0,15.0,Sin errores,Sin errores,4184.85
10941,2020-10-30,2020,10,202010,42950,3,1883.53,9,1508.9374999999995,2290.0625000000005,0.0,14.5,Sin errores,Sin errores,5650.59
10942,2020-10-30,2020,10,202010,42952,3,3168.31,11,1950.1287499999999,3585.9612500000003,0.0,18.125,Sin errores,Sin errores,9504.93
10943,2020-10-30,2020,10,202010,42953,6,2821.25,14,2173.4037499999995,2935.99625,0.0,19.0,Sin errores,Sin errores,16927.5
10944,2020-10-30,2020,10,202010,42954,3,1643.85,6,1350.9425,2140.3775,0.0,15.625,Sin errores,Sin errores,4931.549999999999
10945,2020-10-30,2020,10,202010,42955,8,1534.44,6,1409.65,1940.65,0.0,17.5,Sin errores,Sin errores,12275.52
10946,2020-10-30,2020,10,202010,42956,4,1475.38,4,1151.0,1736.0,0.0,17.5,Sin errores,Sin errores,5901.52
10947,2020-10-30,2020,10,202010,42957,6,1903.27,3,1509.4574999999995,2361.1425000000004,0.0,18.5,Sin errores,Sin errores,11419.619999999999
10948,2020-10-30,2020,10,202010,42958,10,2864.05,1,2024.5400000000006,3243.5599999999995,0.0,21.0,Sin errores,Sin errores,28640.5
10949,2020-10-30,2020,10,202010,42959,7,2746.31,8,2525.2925000000005,3439.857499999999,0.5,15.5,Sin errores,Sin errores,19224.17
10950,2020-10-30,2020,10,202010,42961,4,2024.44,3,1679.6049999999998,2363.425,0.0,17.75,Sin errores,Sin errores,8097.76
10951,2020-10-30,2020,10,202010,42963,6,1844.23,6,1284.13625,1986.44375,0.0,20.0,Sin errores,Sin errores,11065.380000000001
10952,2020-10-30,2020,10,202010,42964,3,2213.52,13,1591.7599999999998,2466.2900000000004,0.0,21.875,Sin errores,Sin errores,6640.5599999999995
10953,2020-10-30,2020,10,202010,42965,4,1738.06,5,1252.1412499999997,1958.5587500000001,0.0,20.5,Sin errores,Sin errores,6952.24
10954,2020-10-30,2020,10,202010,42966,6,2713.12,14,1935.195,2938.005,0.0,18.5,Sin errores,Sin errores,16278.72
10955,2020-10-30,2020,10,202010,42967,10,2639.71,10,1730.6912499999994,2964.6887500000007,0.0,16.875,Sin errores,Sin errores,26397.1
10956,2020-10-30,2020,10,202010,42968,6,2432.39,7,1969.2775000000001,2887.6224999999995,0.0,18.125,Sin errores,Sin errores,14594.34
10957,2020-10-30,2020,10,202010,42969,1,2705.07,4,1972.4550000000004,3283.6649999999995,0.0,17.5,Sin errores,Sin errores,2705.07
10958,2020-10-30,2020,10,202010,42971,4,1951.56,10,1549.0924999999997,2320.0475,0.0,20.625,Sin errores,Sin errores,7806.24
10959,2020-10-30,2020,10,202010,42972,1,1921.14,11,1485.76625,2363.5437500000007,0.0,21.375,Sin errores,Sin errores,1921.14
10960,2020-10-30,2020,10,202010,43028,5,74778.0,2,568.7624999999999,770.8575,0.0,15.875,Outlier,Sin errores,373890.0
10961,2020-10-30,2020,10,202010,43030,4,918.14,9,659.35,983.41,0.0,19.125,Sin errores,Sin errores,3672.56
10962,2020-10-30,2020,10,202010,43031,7,808.18,4,665.9012499999999,1018.8887500000001,0.0,22.25,Sin errores,Sin errores,5657.259999999999
10963,2020-10-30,2020,10,202010,43032,4,750.83,4,525.87,876.93,0.0,16.375,Sin errores,Sin errores,3003.32
10964,2020-10-30,2020,10,202010,43034,3,,5,563.7774999999999,826.7124999999999,0.0,19.0,Valor Nulo,Sin errores,
10965,2020-10-30,2020,10,202010,43035,5,812.5,13,680.9100000000001,917.3699999999999,0.0,18.0,Sin errores,Sin errores,4062.5
10966,2020-10-30,2020,10,202010,43036,1,587.26,14,424.4225,622.2275000000001,0.0,16.5,Sin errores,Sin errores,587.26
10967,2020-10-30,2020,10,202010,43037,6,702.8,7,653.03875,959.7512499999999,0.0,20.5,Sin errores,Sin errores,4216.799999999999
10968,2020-10-30,2020,10,202010,43038,2,857.5,6,644.2200000000001,982.68,0.0,19.25,Sin errores,Sin errores,1715.0
10969,2020-10-30,2020,10,202010,43041,4,542.51,9,378.72375000000005,690.11625,0.0,22.0,Sin errores,Sin errores,2170.04
10970,2020-10-30,2020,10,202010,43042,3,678.87,7,640.8612499999998,930.9087500000002,0.0,17.875,Sin errores,Sin errores,2036.6100000000001
10971,2020-10-30,2020,10,202010,42818,6,1229.02,11,1071.85,1733.29,0.0,20.5,Sin errores,Sin errores,7374.12
10972,2020-10-30,2020,10,202010,42819,5,680.17,14,437.86250000000007,769.1374999999999,0.0,20.25,Sin errores,Sin errores,3400.85
10973,2020-10-30,2020,10,202010,42820,5,421.22,1,364.115,550.895,0.0,15.25,Sin errores,Sin errores,2106.1000000000004
10974,2020-10-30,2020,10,202010,42822,10,556.12,8,460.6700000000002,672.5899999999998,0.0,14.5,Sin errores,Sin errores,5561.2
10975,2020-10-30,2020,10,202010,42823,7,579.21,14,506.2787500000002,702.2612499999998,0.0,17.5,Sin errores,Sin errores,4054.4700000000003
10976,2020-10-30,2020,10,202010,42824,2,381.16,9,292.46500000000003,497.18499999999995,0.0,22.0,Sin errores,Sin errores,762.32
10977,2020-10-30,2020,10,202010,42825,3,362.95,11,313.335,445.6050000000001,0.5,12.5,Sin errores,Sin errores,1088.85
10978,2020-10-30,2020,10,202010,42826,8,427.41,6,277.46500000000003,461.995,0.0,17.0,Sin errores,Sin errores,3419.28
10979,2020-10-30,2020,10,202010,42827,6,390.65,2,283.3924999999999,429.86750000000006,2.0,14.0,Sin errores,Sin errores,2343.8999999999996
10980,2020-10-30,2020,10,202010,42828,6,646.67,13,557.0362500000001,710.0137500000001,0.0,16.0,Sin errores,Sin errores,3880.0199999999995
10981,2020-10-30,2020,10,202010,42829,5,637.88,6,472.72499999999997,784.395,0.0,12.5,Sin errores,Sin errores,3189.4
10982,2020-10-30,2020,10,202010,42830,5,314.44,6,261.04,415.59999999999997,0.0,21.0,Sin errores,Sin errores,1572.2
10983,2020-10-30,2020,10,202010,42831,5,262.21,6,183.495,319.84499999999997,0.0,16.875,Sin errores,Sin errores,1311.05
10984,2020-10-30,2020,10,202010,42848,3,1112.19,3,877.5099999999999,1292.17,0.0,20.0,Sin errores,Sin errores,3336.57
10985,2020-10-30,2020,10,202010,42810,3,866.03,11,728.5024999999998,1086.1775,0.0,17.625,Sin errores,Sin errores,2598.09
10986,2020-10-30,2020,10,202010,42812,11,262.87,12,208.46624999999997,318.30375000000004,0.0,19.25,Sin errores,Sin errores,2891.57
10987,2020-10-30,2020,10,202010,42813,17,229.68,2,216.56000000000006,319.28,0.0,15.5,Sin errores,Outlier,3904.56
10988,2020-10-30,2020,10,202010,42814,7,285.05,9,210.03499999999997,315.005,0.0,20.375,Sin errores,Sin errores,1995.3500000000001
10989,2020-10-30,2020,10,202010,42815,5,392.24,7,325.2025,520.2175,0.0,18.25,Sin errores,Sin errores,1961.2
10990,2020-10-30,2020,10,202010,42902,8,188.67,2,136.4375,227.4425,0.0,19.5,Sin errores,Sin errores,1509.36
10991,2020-10-30,2020,10,202010,42905,2,289.73,6,268.52750000000003,377.50249999999994,0.0,19.0,Sin errores,Sin errores,579.46
10992,2020-10-30,2020,10,202010,42906,6,220.32,8,180.14999999999998,265.89000000000004,0.0,19.0,Sin errores,Sin errores,1321.92
10993,2020-10-30,2020,10,202010,42737,4,,6,889.385,1453.8350000000003,0.0,18.75,Valor Nulo,Sin errores,
10994,2020-10-30,2020,10,202010,42864,7,120.2,3,115.34500000000001,172.255,0.0,17.5,Sin errores,Sin errores,841.4
10995,2020-10-30,2020,10,202010,42865,4,151.24,6,113.63875,172.43124999999998,0.0,17.125,Sin errores,Sin errores,604.96
10996,2020-10-30,2020,10,202010,42866,3,137.54,10,113.63999999999999,167.58000000000004,0.0,17.5,Sin errores,Sin errores,412.62
10997,2020-10-30,2020,10,202010,42867,6,153.32,10,109.28124999999996,182.99875000000003,0.0,16.5,Sin errores,Sin errores,919.92
10998,2020-10-30,2020,10,202010,42868,9,154.61,2,109.03249999999996,168.8675,0.0,16.0,Sin errores,Sin errores,1391.4900000000002
10999,2020-10-30,2020,10,202010,42869,4,149.28,5,114.82,172.36,0.0,21.5,Sin errores,Sin errores,597.12
11000,2020-10-30,2020,10,202010,42871,1,354.94,8,306.495,496.78499999999997,0.0,19.0,Sin errores,Sin errores,354.94
11001,2020-10-30,2020,10,202010,42873,4,365.49,11,307.2925,471.4675,0.0,21.0,Sin errores,Sin errores,1461.96
11002,2020-10-30,2020,10,202010,42875,2,392.12,14,352.79875000000004,431.60124999999994,0.0,19.0,Sin errores,Sin errores,784.24
11003,2020-10-30,2020,10,202010,42876,3,445.44,11,341.7487500000001,490.33124999999984,0.0,16.0,Sin errores,Sin errores,1336.32
11004,2020-10-30,2020,10,202010,42878,20,407.61,12,311.7674999999999,482.15250000000003,0.0,17.5,Sin errores,Outlier,8152.200000000001
11005,2020-10-30,2020,10,202010,42879,7,421.97,6,322.24125000000004,484.36875,0.0,19.25,Sin errores,Sin errores,2953.79
11006,2020-10-30,2020,10,202010,42880,6,351.9,10,303.98249999999996,474.27750000000003,0.5,15.5,Sin errores,Sin errores,2111.3999999999996
11007,2020-10-30,2020,10,202010,42881,6,361.86,10,274.23,410.94000000000005,0.0,19.5,Sin errores,Sin errores,2171.16
11008,2020-10-30,2020,10,202010,42882,5,379.9,5,270.85,439.03,0.0,19.625,Sin errores,Sin errores,1899.5
